 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,93069,1,1,49,182,49,49,49.0,0.0,182,182,182.0,0.0,2482.029462,21.48943257,93069.0,0.0,93069,93069,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.74471629,10.74471629,49,182,93.33333333,76.7875858,5896.333333,0,0,0,0,0,0,0,0,1,140.0,49.0,182.0,32,0,0,0,0,0,0,1,49,1,182,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52312,4,3,0,83,0,46,6,27.66666667,20.20725942,0,0,0.0,0.0,20800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,1,0,0,0,60,0,750000.0,0.0,6,46,32.25,18.87458609,356.25,0,1,0,0,1,0,0,0,0,43.0,27.66666667,0.0,60,0,0,0,0,0,0,3,83,0,0,372,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56976,105,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,114285.7143,19047.61905,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9523.809524,9523.809524,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,29,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30516,1,1,52,109,52,52,52.0,0.0,109,109,109.0,0.0,5275.920828,65.53938917,30516.0,0.0,30516,30516,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.76969459,32.76969459,52,109,71.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,106.5,52.0,109.0,32,0,0,0,0,0,0,1,52,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30822052,2,2,93,302,47,46,46.5,0.707106781,154,148,151.0,4.242640687,12.81549976,0.129777213,10300000.0,17600000.0,30600000,73290,30700000,30700000.0,0.0,30700000,30700000,30700000,30700000.0,0.0,30700000,30700000,0,0,0,0,52,52,0.064888606,0.064888606,46,154,88.4,57.18653688,3270.3,0,0,0,0,0,0,0,0,1,110.5,46.5,151.0,52,0,0,0,0,0,0,2,93,2,302,-1,-1,1,20,132459.0,0.0,132459,132459,30600000.0,0.0,30600000,30600000,BENIGN
53,180,2,2,148,404,74,74,74.0,0.0,202,202,202.0,0.0,3066666.667,22222.22222,60.0,97.86214794,173,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11111.11111,11111.11111,74,202,125.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,156.5,74.0,202.0,40,0,0,0,0,0,0,2,148,2,404,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49353,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,55555.55556,55555.55556,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3639,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31141,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,12844.80267,128.4480267,10380.33333,17972.33653,31133,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,64.22401336,64.22401336,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31000,2,2,80,278,40,40,40.0,0.0,139,139,139.0,0.0,11548.3871,129.0322581,10333.33333,17891.79617,30993,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,64.51612903,64.51612903,40,139,79.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,99.5,40.0,139.0,40,0,0,0,0,0,0,2,80,2,278,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117877952,105,188,3755,297378,350,0,35.76190476,102.8831978,4344,0,1581.797872,874.5654576,2554.616829,2.485621739,403691.6164,1944871.662,10200000,0,118000000,1133222.385,3146217.959,10200000,1,118000000,630240.7754,2409877.956,10200000,2,0,0,0,0,3368,6024,0.890751818,1.594869921,0,4344,1024.261905,1022.306926,1045111.45,0,0,0,1,0,0,0,0,1,1027.757679,35.76190476,1581.797872,3368,0,0,0,0,0,0,105,3755,188,297378,29200,1274,12,32,513957.8182,1628217.079,5423217,22887,10200000.0,55783.48858,10200000,10000000,BENIGN
53,227,2,2,58,506,29,29,29.0,0.0,253,253,253.0,0.0,2484581.498,17621.14537,75.66666667,124.9973333,220,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,8810.572687,8810.572687,29,253,118.6,122.6898529,15052.8,0,0,0,0,0,0,0,0,1,148.25,29.0,253.0,64,0,0,0,0,0,0,2,58,2,506,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1917159.763,23668.63905,56.33333333,91.51138363,162,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11834.31953,11834.31953,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23904,2,2,70,190,35,35,35.0,0.0,95,95,95.0,0.0,10876.8407,167.3360107,7968.0,13755.96674,23852,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,83.66800535,83.66800535,35,95,59.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,73.75,35.0,95.0,64,0,0,0,0,0,0,2,70,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3100309,3,3,6,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.870581932,1.935290966,620061.8,905925.9509,2023722,26,1076587,538293.5,728264.1232,1053254,23333,3077002,1538501.0,686305.1139,2023792,1053210,0,0,0,0,84,84,0.967645483,0.967645483,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48349,1,1,56,153,56,56,56.0,0.0,153,153,153.0,0.0,4322.736768,41.36590209,48349.0,0.0,48349,48349,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.68295104,20.68295104,56,153,88.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,132.5,56.0,153.0,32,0,0,0,0,0,0,1,56,1,153,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30771,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,7214.585161,64.99626271,30771.0,0.0,30771,30771,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.49813136,32.49813136,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,32,0,0,0,0,0,0,1,47,1,175,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115640451,24,26,1147,20321,688,0,47.79166667,143.5039703,2920,0,781.5769231,929.385697,185.6443815,0.432374654,2360009.204,4206222.77,10000000,3,116000000,5027845.696,4984816.034,10000000,3,110000000,4417800.96,5056856.531,10000000,48,0,0,0,0,504,664,0.207539834,0.22483482,0,2920,420.9411765,761.1579182,579361.3765,0,0,0,1,0,0,0,0,1,429.36,47.79166667,781.5769231,504,0,0,0,0,0,0,24,1147,26,20321,8192,989,22,20,58992.5,106493.6249,397155,28093,9577711.5,1390764.263,10000000,5167242,BENIGN
443,571973,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,6790.530322,20.98001129,51997.54545,107456.1483,355739,29,571973,95328.83333,134940.3652,355739,273,400285,100071.25,197389.8392,396144,49,0,0,0,0,152,112,12.23833992,8.741671373,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,70,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,171428.5714,28571.42857,70.0,0.0,70,70,70,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0,0,0,40,0,28571.42857,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50958,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5001,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,16340,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5875.152999,122.3990208,16340.0,0.0,16340,16340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,61.1995104,61.1995104,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61464,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5271.378368,65.07874528,20488.0,35479.32874,61456,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,32.53937264,32.53937264,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54849,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,259,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,210,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1057142.857,19047.61905,70.0,97.86214794,182,1,27,27.0,0.0,27,27,1,1.0,0.0,1,1,0,0,0,0,40,40,9523.809524,9523.809524,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,215148,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,18052.68931,55.77555915,19558.90909,33238.43068,85844,18,215148,35858.0,41065.40155,90969,381,103388,25847.0,48340.15925,98281,54,0,0,0,0,152,112,32.53574284,23.23981631,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,369886,1,1,45,356,45,45,45.0,0.0,356,356,356.0,0.0,1084.117809,5.407071368,369886.0,0.0,369886,369886,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2.703535684,2.703535684,45,356,148.6666667,179.5559337,32240.33333,0,0,0,0,0,0,0,0,1,223.0,45.0,356.0,20,0,0,0,0,0,0,1,45,1,356,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23586,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,4663.7836,84.79606546,23586.0,0.0,23586,23586,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.39803273,42.39803273,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,71,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,253521.1268,42253.52113,35.5,20.50609665,50,21,0,0.0,0.0,0,0,50,50.0,0.0,50,50,0,0,0,0,20,40,14084.50704,28169.01408,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,16370,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,382887,13,10,857,4556,234,0,65.92307692,82.22272753,1460,0,455.6,586.446777,14137.33034,60.06994231,17403.95455,32592.24759,129314,1,382887,31907.25,51955.72115,178959,3,329404,36600.44444,63422.91116,178510,1,0,0,0,0,272,212,33.95257609,26.11736622,0,1460,225.5416667,421.5787078,177728.6069,0,0,0,1,0,0,0,0,0,235.3478261,65.92307692,455.6,272,0,0,0,0,0,0,13,857,10,4556,8192,1013,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,208,2,2,140,396,70,70,70.0,0.0,198,198,198.0,0.0,2576923.077,19230.76923,69.33333333,114.0277744,201,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9615.384615,9615.384615,70,198,121.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,151.5,70.0,198.0,40,0,0,0,0,0,0,2,140,2,396,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5610833,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.138719866,0.712906622,1870277.667,3208986.839,5575641,33,5610833,2805416.5,3917689.059,5575641,35192,0,0.0,0.0,0,0,0,0,0,0,72,32,0.534679966,0.178226655,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,30408,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3157.063931,65.77216522,30408.0,0.0,30408,30408,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.88608261,32.88608261,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,218,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,422018.3486,18348.62385,72.66666667,42.72391992,122,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9174.311927,9174.311927,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,53786380,8,6,73,0,31,6,9.125,8.838834765,0,0,0.0,0.0,1.357220917,0.260288943,4137413.846,4862282.656,10000000,3,53800000,7683768.571,4461899.524,10300000,3,51300000,10300000.0,21983.46924,10300000,10200000,0,0,0,0,160,192,0.148736539,0.111552404,0,31,5.266666667,7.713315636,59.4952381,0,0,0,0,1,0,0,0,0,5.642857143,9.125,0.0,160,0,0,0,0,0,0,8,73,6,0,256,1066,7,20,253498.4,1120.794718,254988,252656,10000000.0,22217.589,10000000,9995922,BENIGN
80,37027,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,54.01463797,37027.0,0.0,37027,37027,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.00731898,27.00731898,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71119,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,4021.428873,56.24376046,23706.33333,41018.14528,71070,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,64,28.12188023,28.12188023,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,80,0,0,0,0,0,0,2,90,2,196,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,177681,1,1,53,69,53,53,53.0,0.0,69,69,69.0,0.0,686.6237808,11.25612755,177681.0,0.0,177681,177681,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.628063777,5.628063777,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53.0,69.0,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,104001,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,37345.79475,115.3835059,9454.636364,16499.59961,43182,38,104001,17333.5,21383.47611,45893,252,46501,11625.25,20387.278,42073,49,0,0,0,0,152,112,67.30704512,48.0764608,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,442,1,1,48,106,48,48,48.0,0.0,106,106,106.0,0.0,348416.2896,4524.886878,442.0,0.0,442,442,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2262.443439,2262.443439,48,106,67.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,101.0,48.0,106.0,32,0,0,0,0,0,0,1,48,1,106,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,368628,13,13,1079,4553,477,0,83.0,134.8740153,1430,0,350.2307692,533.7941479,15278.27512,70.53180985,14745.12,36573.96885,177505,1,368628,30719.0,49883.91603,177505,4,330072,27506.0,61856.72994,214275,1,0,0,0,0,272,272,35.26590492,35.26590492,0,1430,208.5925926,399.3692391,159495.7892,0,0,0,1,0,0,0,0,1,216.6153846,83.0,350.2307692,272,0,0,0,0,0,0,13,1079,13,4553,8192,360,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,868571.4286,22857.14286,58.33333333,94.97543542,168,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11428.57143,11428.57143,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10218286,137,201,2063,429514,321,0,15.05839416,52.6912157,4380,0,2136.885572,981.7855936,42235.75265,33.07795456,30321.32344,544029.005,9987515,0,10200000,75134.45588,856302.5493,9987605,1,10200000,50992.355,706279.9465,9989077,1,0,0,0,0,2752,4032,13.40733661,19.67061795,0,4380,1273.088496,1288.978998,1661466.856,0,0,0,1,0,0,0,0,1,1276.85503,15.05839416,2136.885572,2752,0,0,0,0,0,0,137,2063,201,429514,8192,31,136,20,229209.0,0.0,229209,229209,9987515.0,0.0,9987515,9987515,BENIGN
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23660,1,1,55,119,55,55,55.0,0.0,119,119,119.0,0.0,7354.184277,84.53085376,23660.0,0.0,23660,23660,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.26542688,42.26542688,55,119,76.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,114.5,55.0,119.0,20,0,0,0,0,0,0,1,55,1,119,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59930,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,29,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117374549,16,15,807,5640,206,0,50.4375,70.65594455,1460,0,376.0,582.707106,54.92672862,0.264111771,3912484.967,14800000.0,58800000,1,117000000,7824969.933,20500000.0,58800000,48,117000000,8382819.143,21200000.0,58800000,1,0,0,0,0,356,312,0.136315753,0.127796018,0,1460,201.46875,428.4640222,183581.4183,0,0,0,1,0,0,0,0,0,207.9677419,50.4375,376.0,356,0,0,0,0,0,0,16,807,15,5640,8192,32,13,20,154465.5,101708.1181,226384,82547,58400000.0,501002.125,58800000,58100000,BENIGN
52088,37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,439,3,1,18,6,6,6,6.0,0.0,6,6,6.0,0.0,54669.70387,9111.617312,146.3333333,251.7247174,437,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,20,6833.712984,2277.904328,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,7.5,6.0,6.0,60,0,0,0,0,0,0,3,18,1,6,0,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58654,32145,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,559.9626692,93.32711153,16072.5,22701.66321,32125,20,32145,32145.0,0.0,32145,32145,0,0.0,0.0,0,0,0,0,0,0,40,20,62.21807435,31.10903718,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,1129,255,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,115892,1,1,51,222,51,51,51.0,0.0,222,222,222.0,0.0,2355.641459,17.25744659,115892.0,0.0,115892,115892,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.628723294,8.628723294,51,222,108.0,98.72689603,9747.0,0,0,0,0,0,0,0,0,1,162.0,51.0,222.0,20,0,0,0,0,0,0,1,51,1,222,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24077,2,2,84,246,42,42,42.0,0.0,123,123,123.0,0.0,13706.0265,166.1336545,8025.666667,13855.84658,24025,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,83.06682726,83.06682726,42,123,74.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,93.0,42.0,123.0,64,0,0,0,0,0,0,2,84,2,246,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,178,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,1123595.506,22471.91011,59.33333333,96.70746266,171,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11235.95506,11235.95506,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,140694,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1137.219782,28.43049455,46898.0,81224.52262,140688,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14.21524727,14.21524727,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,212849,1,1,37,89,37,37,37.0,0.0,89,89,89.0,0.0,591.9689545,9.396332611,212849.0,0.0,212849,212849,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.698166306,4.698166306,37,89,54.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,81.5,37.0,89.0,32,0,0,0,0,0,0,1,37,1,89,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,42090,1,1,46,127,46,46,46.0,0.0,127,127,127.0,0.0,4110.239962,47.51722499,42090.0,0.0,42090,42090,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23.7586125,23.7586125,46,127,73.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,109.5,46.0,127.0,32,0,0,0,0,0,0,1,46,1,127,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
