 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
18021,130,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,376923.0769,30769.23077,43.33333333,39.80368492,80,1,50,25.0,33.9411255,49,1,0,0.0,0.0,0,0,0,0,0,0,60,20,23076.92308,7692.307692,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1129,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5657434,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.121102959,0.70703432,1885811.333,3245717.286,5633618,93,5657434,2828717.0,3966729.035,5633618,23816,0,0.0,0.0,0,0,0,0,0,0,72,32,0.53027574,0.17675858,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1162011.173,22346.36872,59.66666667,98.14954576,173,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11173.18436,11173.18436,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55561,4,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119681301,40,51,1111,78027,221,0,27.775,54.71721592,4230,0,1529.941176,1097.234805,661.2394696,0.760352697,1329792.233,8717511.581,59000000,3,120000000,3068751.308,13100000.0,59100000,4,120000000,2392923.78,11600000.0,59100000,3,0,0,0,0,836,1032,0.334220966,0.426131731,0,4230,860.1956522,1107.647693,1226883.412,0,0,0,1,0,0,0,0,1,869.6483516,27.775,1529.941176,836,0,0,0,0,0,0,40,1111,51,78027,8192,123,37,20,950225.0,1163858.164,1773197,127253,58800000.0,309957.4291,59000000,58600000,BENIGN
53,48388,2,2,70,170,35,35,35.0,0.0,85,85,85.0,0.0,4959.907415,82.66512358,16129.33333,27925.56671,48375,3,10,10.0,0.0,10,10,3,3.0,0.0,3,3,0,0,0,0,40,40,41.33256179,41.33256179,35,85,55.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,68.75,35.0,85.0,40,0,0,0,0,0,0,2,70,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,113937,9,7,563,3833,202,0,62.55555556,82.89015489,1410,0,547.5714286,632.0263331,38582.72554,140.4284824,7595.8,14049.31463,34957,3,113937,14242.125,17450.23289,36375,49,78587,13097.83333,19797.92082,41899,3,0,0,0,0,192,152,78.99102135,61.43746105,0,1410,258.5882353,464.2881727,215563.5074,0,0,0,1,0,0,0,0,0,274.75,62.55555556,547.5714286,192,0,0,0,0,0,0,9,563,7,3833,8192,115,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,102,166,51,51,51.0,0.0,83,83,83.0,0.0,1440860.215,21505.37634,62.0,66.12110102,134,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,10752.68817,10752.68817,51,83,63.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,79.75,51.0,83.0,64,0,0,0,0,0,0,2,102,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,120731,9,5,506,3778,204,0,56.22222222,79.45246657,1418,0,755.6,716.6162153,35483.84425,115.9602753,9287.0,14353.51321,36925,5,120731,15091.375,20312.74449,51869,19,52749,13187.25,17625.2468,37440,48,0,0,0,0,296,168,74.54589128,41.41438404,0,1418,285.6,518.5316907,268875.1143,0,0,0,1,0,0,0,0,0,306.0,56.22222222,755.6,296,0,0,0,0,0,0,9,506,5,3778,29200,340,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58568,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,296,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,1385474.86,22346.36872,59.66666667,64.59360133,130,3,46,46.0,0.0,46,46,3,3.0,0.0,3,3,0,0,0,0,64,64,11173.18436,11173.18436,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,64,0,0,0,0,0,0,2,76,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23672,1,1,56,120,56,56,56.0,0.0,120,120,120.0,0.0,7434.944238,84.4880027,23672.0,0.0,23672,23672,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.24400135,42.24400135,56,120,77.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,116.0,56.0,120.0,20,0,0,0,0,0,0,1,56,1,120,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,73880,2,2,66,258,33,33,33.0,0.0,129,129,129.0,0.0,4385.489984,54.14185165,24626.66667,42649.44174,73874,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,27.07092583,27.07092583,33,129,71.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,89.25,33.0,129.0,64,0,0,0,0,0,0,2,66,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,72463,1,1,48,111,48,48,48.0,0.0,111,111,111.0,0.0,2194.223259,27.60029256,72463.0,0.0,72463,72463,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.80014628,13.80014628,48,111,69.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,103.5,48.0,111.0,20,0,0,0,0,0,0,1,48,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,37817,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52.88626808,37817.0,0.0,37817,37817,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,26.44313404,26.44313404,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,326,65,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,22548561,4,4,154,376,43,34,38.5,5.196152423,97,91,94.0,3.464101615,23.50482587,0.354789825,3221223.0,8508730.925,22500000,3,22500000,7505780.667,13000000.0,22500000,3,22500000,7516139.667,13000000.0,22500000,4,0,0,0,0,80,104,0.177394912,0.177394912,34,97,62.66666667,30.00416638,900.25,0,0,0,0,0,0,0,0,1,70.5,38.5,94.0,80,0,0,0,0,0,0,4,154,4,376,-1,-1,3,20,146.0,0.0,146,146,22500000.0,0.0,22500000,22500000,BENIGN
53650,57,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,210526.3158,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17543.85965,17543.85965,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,135,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1274074.074,29629.62963,45.0,72.74613392,129,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14814.81481,14814.81481,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,287784,1,1,51,189,51,51,51.0,0.0,189,189,189.0,0.0,833.9588024,6.949656687,287784.0,0.0,287784,287784,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,3.474828343,3.474828343,51,189,97.0,79.67433715,6348.0,0,0,0,0,0,0,0,0,1,145.5,51.0,189.0,32,0,0,0,0,0,0,1,51,1,189,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,26862,4,2,128,142,32,32,32.0,0.0,71,71,71.0,0.0,10051.37369,223.3638597,5372.4,10643.02832,24309,1,24315,8105.0,14033.07564,24309,3,1,1.0,0.0,1,1,0,0,0,0,80,40,148.9092398,74.45461991,32,71,43.14285714,19.03005142,362.1428571,0,0,0,0,0,0,0,0,0,50.33333333,32.0,71.0,80,0,0,0,0,0,0,4,128,2,142,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53893,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5353336,6,5,326,159,232,0,54.33333333,89.15753847,141,0,31.8,61.09991817,90.59771328,2.054793497,535333.6,1625605.682,5161055,11,5353336,1070667.2,2334452.376,5246396,11,138996,34749.0,41891.93597,86380,602,0,0,0,0,132,108,1.120796453,0.933997044,0,232,40.41666667,72.51640358,5258.628788,0,0,0,1,0,0,0,0,0,44.09090909,54.33333333,31.8,132,0,0,0,0,0,0,6,326,5,159,8192,440,5,20,192270.0,0.0,192270,192270,5161055.0,0.0,5161055,5161055,BENIGN
53,30917,1,1,72,88,72,72,72.0,0.0,88,88,88.0,0.0,5175.14636,64.6893295,30917.0,0.0,30917,30917,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.34466475,32.34466475,72,88,77.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,116.0,72.0,88.0,20,0,0,0,0,0,0,1,72,1,88,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,357,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,890756.3025,11204.48179,119.0,204.3819953,355,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,5602.240896,5602.240896,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,221,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,1882352.941,18099.54751,73.66666667,121.5332602,214,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9049.773756,9049.773756,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,64,0,0,0,0,0,0,2,80,2,336,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116975497,13,16,657,4195,202,0,50.53846154,68.27470906,1460,0,262.1875,492.6199642,41.47877226,0.247915168,4177696.321,15200000.0,58000000,1,117000000,9747958.083,22600000.0,58100000,155,117000000,7779161.067,20500000.0,58300000,1,0,0,0,0,272,332,0.111134386,0.136780782,0,1460,161.7333333,373.4463848,139462.2023,0,0,0,1,0,0,0,0,1,167.3103448,50.53846154,262.1875,272,0,0,0,0,0,0,13,657,16,4195,8192,123,12,20,364043.0,123306.6947,451234,276852,58000000.0,2948.635278,58000000,58000000,BENIGN
53,23358,1,1,45,118,45,45,45.0,0.0,118,118,118.0,0.0,6978.337186,85.62376916,23358.0,0.0,23358,23358,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.81188458,42.81188458,45,118,69.33333333,42.14656965,1776.333333,0,0,0,0,0,0,0,0,1,104.0,45.0,118.0,20,0,0,0,0,0,0,1,45,1,118,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,259,2,2,76,196,38,38,38.0,0.0,98,98,98.0,0.0,1050193.05,15444.01544,86.33333333,147.8016689,257,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7722.007722,7722.007722,38,98,62.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,77.5,38.0,98.0,64,0,0,0,0,0,0,2,76,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1016674,1,1,46,97,46,46,46.0,0.0,97,97,97.0,0.0,140.6547231,1.967198925,1016674.0,0.0,1016674,1016674,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,0.983599463,0.983599463,46,97,63.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,94.5,46.0,97.0,20,0,0,0,0,0,0,1,46,1,97,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52435,38,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,26315.78947,26315.78947,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,972,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,51267,4,6,4603,485,3137,0,1150.75,1491.699562,445,2,80.83333333,178.5120911,99245.12845,195.0572493,5696.333333,10446.17781,24346,3,24193,8064.333333,13703.23357,23887,48,27448,5489.6,10785.04586,24720,3,0,0,0,0,100,124,78.02289972,117.0343496,0,3137,462.5454545,990.8335242,981751.0727,0,0,0,1,0,0,0,0,1,508.8,1150.75,80.83333333,100,0,0,0,0,0,0,4,4603,6,485,29200,23360,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1000000.0,22727.27273,58.66666667,61.69548876,125,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,11363.63636,11363.63636,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5870256,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.044203864,0.681401288,1956752.0,3356350.86,5832271,139,5870256,2935128.0,4097178.923,5832271,37985,0,0.0,0.0,0,0,0,0,0,0,72,32,0.511050966,0.170350322,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,98598743,2,2,111,261,58,53,55.5,3.535533906,145,116,130.5,20.50609665,3.772867571,0.040568469,32900000.0,56900000.0,98500000,474,98600000,98600000.0,0.0,98600000,98600000,98500000,98500000.0,0.0,98500000,98500000,0,0,0,0,64,64,0.020284234,0.020284234,53,145,86.0,41.94639436,1759.5,0,0,0,0,0,0,0,0,1,107.5,55.5,130.5,64,0,0,0,0,0,0,2,111,2,261,-1,-1,1,32,48934.0,0.0,48934,48934,98500000.0,0.0,98500000,98500000,BENIGN
53,43502,4,4,140,648,35,35,35.0,0.0,162,162,162.0,0.0,18114.1097,183.8995908,6214.571429,11938.58938,31433,1,43210,14403.33333,24902.28153,43158,4,12065,4021.666667,6962.266968,12061,1,0,0,0,0,104,80,91.94979541,91.94979541,35,162,91.44444444,66.93487714,4480.277778,0,0,0,0,0,0,0,0,1,102.875,35.0,162.0,104,0,0,0,0,0,0,4,140,4,648,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
14454,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61091292,21,19,21637,4943,7240,0,1030.333333,2045.441452,3059,0,260.1578947,734.0407393,435.0865587,0.654757801,1566443.385,3618125.349,10200000,2,61100000,3054564.6,4673324.888,10200000,14,61000000,3389269.167,4820642.143,10200000,3,0,0,0,0,680,616,0.343747845,0.311009955,0,7240,648.2926829,1578.947137,2493074.062,0,0,0,1,0,0,0,0,0,664.5,1030.333333,260.1578947,680,0,0,0,0,0,0,21,21637,19,4943,29200,136,8,32,248901.5,401780.1567,1069021,83742,9932901.0,428866.4338,10200000,9067319,BENIGN
53,86243,1,1,54,132,54,54,54.0,0.0,132,132,132.0,0.0,2156.696775,23.19028791,86243.0,0.0,86243,86243,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.59514395,11.59514395,54,132,80.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,120.0,54.0,132.0,20,0,0,0,0,0,0,1,54,1,132,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115651292,22,21,804,13010,342,0,36.54545455,83.44928729,3656,0,619.5238095,1105.054371,119.4452717,0.371807347,2753602.19,4435115.578,10000000,4,116000000,5507204.381,4956265.844,10000000,4,111000000,5540338.35,5084011.195,10100000,56,0,0,0,0,452,564,0.190227014,0.181580332,0,3656,313.9545455,811.5669871,658640.9746,0,0,0,1,0,0,0,0,0,321.255814,36.54545455,619.5238095,452,0,0,0,0,0,0,22,804,21,13010,8192,980,21,20,66651.54545,169945.6169,579046,14928,10000000.0,14985.50695,10000000,9999579,BENIGN
53,119601,1,1,48,132,48,48,48.0,0.0,132,132,132.0,0.0,1505.004139,16.72226821,119601.0,0.0,119601,119601,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.361134104,8.361134104,48,132,76.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,114.0,48.0,132.0,32,0,0,0,0,0,0,1,48,1,132,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,354537,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,10955.13303,33.84696097,32230.63636,40525.84433,90894,24,354537,59089.5,38365.59296,90894,616,111017,27754.25,53779.3296,108408,48,0,0,0,0,152,112,19.74406056,14.1029004,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45717,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,377,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,244031.8302,10610.07958,125.6666667,215.9290007,375,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,5305.039788,5305.039788,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52383,280,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,175000.0,14285.71429,93.33333333,121.1459175,231,3,280,140.0,128.6934342,231,49,0,0.0,0.0,0,0,0,0,0,0,60,20,10714.28571,3571.428571,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,1023,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11119410,49,83,3496,109595,320,0,71.34693878,134.0162538,3352,0,1320.421687,920.1721753,10170.59358,11.87113345,84880.99237,875443.8839,9998552,1,1120721,23348.35417,111074.4278,773834,68,11100000,135358.0854,1106139.194,9998552,39,0,0,0,0,1576,2664,4.406708629,7.464424821,0,3352,850.3082707,949.8473097,902209.9118,0,0,0,1,0,0,0,0,1,856.75,71.34693878,1320.421687,1576,0,0,0,0,0,0,49,3496,83,109595,29200,31,11,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5150997,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.329646086,0.776548695,1716999.0,2953845.459,5127780,88,5150997,2575498.5,3609471.112,5127780,23217,0,0.0,0.0,0,0,0,0,0,0,72,32,0.582411521,0.194137174,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,97279175,2,2,111,186,56,55,55.5,0.707106781,115,71,93.0,31.11269837,3.053068655,0.04111877,32400000.0,56100000.0,97200000,30672,97200000,97200000.0,0.0,97200000,97200000,97200000,97200000.0,0.0,97200000,97200000,0,0,0,0,52,52,0.020559385,0.020559385,55,115,70.4,25.84182656,667.8,0,0,0,0,0,0,0,0,1,88.0,55.5,93.0,52,0,0,0,0,0,0,2,111,2,186,-1,-1,1,20,30672.0,0.0,30672,30672,97200000.0,0.0,97200000,97200000,BENIGN
53,274,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,854014.5985,14598.54015,91.33333333,145.2457687,259,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,64,64,7299.270073,7299.270073,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,64,0,0,0,0,0,0,2,82,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53071,48,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31088,63562,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5857034,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.048818566,0.682939522,1952344.667,3360950.593,5833212,60,5857034,2928517.0,4107859.064,5833212,23822,0,0.0,0.0,0,0,0,0,0,0,72,32,0.512204641,0.17073488,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31139,2,2,76,418,38,38,38.0,0.0,209,209,209.0,0.0,15864.35017,128.4562767,10379.66667,17966.85204,31126,3,3,3.0,0.0,3,3,10,10.0,0.0,10,10,0,0,0,0,80,80,64.22813835,64.22813835,38,209,106.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,133.0,38.0,209.0,80,0,0,0,0,0,0,2,76,2,418,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30509,1,1,53,69,53,53,53.0,0.0,69,69,69.0,0.0,3998.82002,65.55442656,30509.0,0.0,30509,30509,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.77721328,32.77721328,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53.0,69.0,32,0,0,0,0,0,0,1,53,1,69,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1042714,4,5,428,2266,428,0,107.0,214.0,1448,0,453.2,659.3323896,2583.642303,8.631321724,130339.25,344217.9357,981579,2,1042500,347500.0,549176.5056,981634,29811,1011604,252901.0,505178.7409,1010669,2,0,0,0,0,136,168,3.836142988,4.795178735,0,1448,269.4,497.0187119,247027.6,0,0,0,1,0,0,0,0,1,299.3333333,107.0,453.2,136,0,0,0,0,0,0,4,428,5,2266,29200,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,256,2,2,66,218,33,33,33.0,0.0,109,109,109.0,0.0,1109375.0,15625.0,85.33333333,143.479383,251,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,7812.5,7812.5,33,109,63.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,79.25,33.0,109.0,64,0,0,0,0,0,0,2,66,2,218,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
